viewerId,feedItemId,time_1
5698da4541a9d72100240693,569904a241a9d72100242b76,2016-01-15 16:44:57
5698da4541a9d72100240693,569904a241a9d72100242b76,2016-01-15 16:45:09
5698da4941a9d721002406c3,569904a241a9d72100242b76,2016-01-15 16:45:22
5698da4941a9d721002406c3,569904a241a9d72100242b76,2016-01-15 16:45:54
5698da602fb0de2600f22ac4,569904a241a9d72100242b76,2016-01-15 16:46:07
5698da602fb0de2600f22ac5,569904a241a9d72100242b76,2016-01-15 16:51:30
5698da602fb0de2600f22ac5,569904a241a9d72100242b76,2016-01-15 16:51:52
5698da7541a9d721002409a3,569904a241a9d72100242b76,2016-01-15 16:58:21
5698da4941a9d721002406c2,569904a241a9d72100242b76,2016-01-15 16:59:03
5698da4c41a9d721002406ec,569904a241a9d72100242b76,2016-01-15 17:13:51
5698da5d2fb0de2600f22a9e,569904a241a9d72100242b76,2016-01-15 18:19:46
5698da5d2fb0de2600f22a9e,569904a241a9d72100242b76,2016-01-15 18:20:20
5698da5d2fb0de2600f22a9e,569904a241a9d72100242b76,2016-01-15 18:20:29
5698da5b2fb0de2600f22a88,569904a241a9d72100242b76,2016-01-15 18:21:23
5698da4941a9d721002406c3,569904a241a9d72100242b76,2016-01-15 19:34:00
5698da4941a9d721002406c3,569904a241a9d72100242b76,2016-01-15 19:40:03
5698da4941a9d721002406c3,569904a241a9d72100242b76,2016-01-15 19:51:38
5698da6e2fb0de2600f22b71,569904a241a9d72100242b76,2016-01-15 22:44:41
5698da6e2fb0de2600f22b74,569904a241a9d72100242b76,2016-01-15 23:23:38
5698da512fb0de2600f22a13,569904a241a9d72100242b76,2016-01-16 01:48:25
5698da512fb0de2600f22a13,569904a241a9d72100242b76,2016-01-16 01:48:45
5698da602fb0de2600f22ac4,569904a241a9d72100242b76,2016-01-16 02:03:57
5698da602fb0de2600f22ac4,569904a241a9d72100242b76,2016-01-16 02:04:21
5698da672fb0de2600f22b1f,569904a241a9d72100242b76,2016-01-17 16:45:28
5698d6ab2fb0de2600f225b1,569b6d392fb0de2600f3213d,2016-01-17 17:24:54
5698dc3a2fb0de2600f23175,569bba38e62ae22300d16478,2016-01-17 17:59:50
5698dc412fb0de2600f231c8,569bba38e62ae22300d16478,2016-01-17 18:00:25
5698dc4d41a9d721002410b3,569bba82e62ae22300d165b1,2016-01-17 18:01:08
5698db7441a9d72100240ced,569bba82e62ae22300d165b1,2016-01-17 18:01:22
5698db7441a9d72100240ced,569bba82e62ae22300d165b1,2016-01-17 18:01:40
5698dc4f41a9d721002410d9,569bba38e62ae22300d16478,2016-01-17 18:02:18
5698dc3a2fb0de2600f23175,569bba82e62ae22300d165b1,2016-01-17 18:02:24
5698db842fb0de2600f22f0d,569bba38e62ae22300d16478,2016-01-17 18:02:38
5698dc412fb0de2600f231c8,569bba82e62ae22300d165b1,2016-01-17 18:02:39
5698db722fb0de2600f22e3f,569bba38e62ae22300d16478,2016-01-17 18:03:13
5698db842fb0de2600f22f0d,569bba82e62ae22300d165b1,2016-01-17 18:03:17
5698db842fb0de2600f22f0d,569bba82e62ae22300d165b1,2016-01-17 18:03:18
5698db842fb0de2600f22f0d,569bba82e62ae22300d165b1,2016-01-17 18:03:19
5698db5f2fb0de2600f22d4e,569bba38e62ae22300d16478,2016-01-17 18:06:16
5698db722fb0de2600f22e3f,569bba38e62ae22300d16478,2016-01-17 18:06:31
5698db722fb0de2600f22e3f,569bba82e62ae22300d165b1,2016-01-17 18:06:41
5698db722fb0de2600f22e3f,569bba38e62ae22300d16478,2016-01-17 18:06:50
5698dc3a2fb0de2600f23175,569bba82e62ae22300d165b1,2016-01-17 18:06:53
5698dc3a2fb0de2600f23175,569bba82e62ae22300d165b1,2016-01-17 18:07:05
5698db5f2fb0de2600f22d4e,569bba38e62ae22300d16478,2016-01-17 18:07:10
5698dc3a2fb0de2600f23175,569bbd09e62ae22300d16a76,2016-01-17 18:11:38
5698db7441a9d72100240ced,569bbd09e62ae22300d16a76,2016-01-17 18:12:09
5698db5f2fb0de2600f22d4e,569bba38e62ae22300d16478,2016-01-17 18:12:12
5698db632fb0de2600f22d79,569bba38e62ae22300d16478,2016-01-17 18:13:25
5698db5f2fb0de2600f22d4e,569bbd09e62ae22300d16a76,2016-01-17 18:13:31
5698db632fb0de2600f22d79,569bba38e62ae22300d16478,2016-01-17 18:13:51
5698db632fb0de2600f22d79,569bbd09e62ae22300d16a76,2016-01-17 18:13:57
5698db5f2fb0de2600f22d4e,569bbd09e62ae22300d16a76,2016-01-17 18:14:27
5698db5f2fb0de2600f22d4e,569bba82e62ae22300d165b1,2016-01-17 18:14:47
5698db8241a9d72100240dac,569bba38e62ae22300d16478,2016-01-17 18:18:05
5698db8241a9d72100240dac,569bba38e62ae22300d16478,2016-01-17 18:18:34
5698db8241a9d72100240dac,569bba38e62ae22300d16478,2016-01-17 18:18:52
5698dc592fb0de2600f23311,569bba82e62ae22300d165b1,2016-01-17 18:21:05
5698dc3a2fb0de2600f23175,569bbf6ae62ae22300d16cb5,2016-01-17 18:21:40
5698dc4f41a9d721002410d9,569bbd09e62ae22300d16a76,2016-01-17 18:21:55
5698db962fb0de2600f23002,569bba38e62ae22300d16478,2016-01-17 18:22:04
5698dc4041a9d72100241013,569bbf6ae62ae22300d16cb5,2016-01-17 18:22:14
5698db962fb0de2600f23002,569bba38e62ae22300d16478,2016-01-17 18:22:26
5698db962fb0de2600f23002,569bba82e62ae22300d165b1,2016-01-17 18:22:31
5698dc4a2fb0de2600f23246,569bba38e62ae22300d16478,2016-01-17 18:24:21
5698db8e2fb0de2600f22f86,569bbd09e62ae22300d16a76,2016-01-17 18:27:18
5698db8e2fb0de2600f22f86,569bbd09e62ae22300d16a76,2016-01-17 18:27:48
5698db732fb0de2600f22e47,569bba38e62ae22300d16478,2016-01-17 18:30:34
5698db732fb0de2600f22e47,569bba38e62ae22300d16478,2016-01-17 18:30:54
5698db8641a9d72100240dd5,569bbd09e62ae22300d16a76,2016-01-17 18:36:58
5698dc492fb0de2600f23240,569bba38e62ae22300d16478,2016-01-17 18:46:08
5698dc3f41a9d72100240ffa,569bba82e62ae22300d165b1,2016-01-17 18:54:39
5698dc3f41a9d72100240ffa,569bba82e62ae22300d165b1,2016-01-17 18:55:22
5698dc4d41a9d721002410b3,569bba82e62ae22300d165b1,2016-01-17 19:00:53
5698db902fb0de2600f22fad,569bba82e62ae22300d165b1,2016-01-17 19:03:30
5698db902fb0de2600f22fad,569bba38e62ae22300d16478,2016-01-17 19:03:44
5698db902fb0de2600f22fad,569bba38e62ae22300d16478,2016-01-17 19:04:28
5698dc5341a9d72100241104,569bbf6ae62ae22300d16cb5,2016-01-17 19:24:22
5698dc5341a9d72100241104,569bba38e62ae22300d16478,2016-01-17 19:24:50
5698db8741a9d72100240ddb,569bba38e62ae22300d16478,2016-01-17 19:25:13
5698dc5341a9d72100241104,569bba38e62ae22300d16478,2016-01-17 19:25:23
5698db8c41a9d72100240e27,569bbf6ae62ae22300d16cb5,2016-01-17 19:28:43
5698db8c41a9d72100240e27,569bbf6ae62ae22300d16cb5,2016-01-17 19:29:02
5698db832fb0de2600f22f08,569bba38e62ae22300d16478,2016-01-17 19:31:16
5698db832fb0de2600f22f08,569bba82e62ae22300d165b1,2016-01-17 19:32:44
5698db832fb0de2600f22f08,569bbd09e62ae22300d16a76,2016-01-17 19:33:27
5698dc5541a9d72100241127,569bbd09e62ae22300d16a76,2016-01-17 19:36:16
5698db832fb0de2600f22f08,569bbf6ae62ae22300d16cb5,2016-01-17 19:36:27
5698db832fb0de2600f22f08,569bbf6ae62ae22300d16cb5,2016-01-17 19:37:19
5698db722fb0de2600f22e3f,569bba38e62ae22300d16478,2016-01-17 19:37:20
5698db7441a9d72100240ced,569bbd09e62ae22300d16a76,2016-01-17 19:39:41
5698dc592fb0de2600f23311,569bba82e62ae22300d165b1,2016-01-17 20:06:39
5698dc4041a9d72100241013,569bba82e62ae22300d165b1,2016-01-17 20:18:17
5698dc4041a9d72100241013,569bba82e62ae22300d165b1,2016-01-17 20:19:12
5698db5f2fb0de2600f22d4e,569be1bae62ae22300d17f2a,2016-01-17 20:48:27
5698dc3a41a9d72100240fc1,569be1bae62ae22300d17f2a,2016-01-17 20:48:48
5698db722fb0de2600f22e3f,569be1bae62ae22300d17f2a,2016-01-17 20:48:58
5698dc3a41a9d72100240fc1,569bba38e62ae22300d16478,2016-01-17 20:49:09
5698db722fb0de2600f22e3f,569bbf6ae62ae22300d16cb5,2016-01-17 20:49:11
5698dc3a41a9d72100240fc1,569bba82e62ae22300d165b1,2016-01-17 20:49:32
5698db722fb0de2600f22e3f,569bbf6ae62ae22300d16cb5,2016-01-17 20:49:44
5698dc3a41a9d72100240fc1,569bba82e62ae22300d165b1,2016-01-17 20:49:49
5698dc3a41a9d72100240fc1,569bbd09e62ae22300d16a76,2016-01-17 20:49:54
5698dc3a41a9d72100240fc1,569bbd09e62ae22300d16a76,2016-01-17 20:50:15
5698dc3a41a9d72100240fc1,569bbf6ae62ae22300d16cb5,2016-01-17 20:50:20
5698db842fb0de2600f22f0d,569be1bae62ae22300d17f2a,2016-01-17 20:50:35
5698db8e2fb0de2600f22f88,569be1bae62ae22300d17f2a,2016-01-17 20:51:19
5698db8e2fb0de2600f22f88,569bba38e62ae22300d16478,2016-01-17 20:51:38
5698dc492fb0de2600f23242,569be1bae62ae22300d17f2a,2016-01-17 20:52:01
5698dc4b41a9d72100241094,569be1bae62ae22300d17f2a,2016-01-17 20:52:14
5698db7a41a9d72100240d3a,569be1bae62ae22300d17f2a,2016-01-17 20:54:01
5698dc4b41a9d72100241094,569be1bae62ae22300d17f2a,2016-01-17 20:57:47
5698dc5541a9d72100241124,569be1bae62ae22300d17f2a,2016-01-17 20:59:21
5698dc5541a9d72100241124,569bba82e62ae22300d165b1,2016-01-17 21:02:22
5698dc502fb0de2600f23298,569bbf6ae62ae22300d16cb5,2016-01-17 21:06:28
5698dc502fb0de2600f23298,569be1bae62ae22300d17f2a,2016-01-17 21:06:53
5698db702fb0de2600f22e20,569bba38e62ae22300d16478,2016-01-17 21:08:12
5698db702fb0de2600f22e20,569bba38e62ae22300d16478,2016-01-17 21:08:56
5698db702fb0de2600f22e20,569be1bae62ae22300d17f2a,2016-01-17 21:09:37
5698db702fb0de2600f22e20,569bbf6ae62ae22300d16cb5,2016-01-17 21:09:54
5698db702fb0de2600f22e20,569bbf6ae62ae22300d16cb5,2016-01-17 21:10:29
5698db702fb0de2600f22e20,569bbd09e62ae22300d16a76,2016-01-17 21:10:39
5698db702fb0de2600f22e20,569bba38e62ae22300d16478,2016-01-17 21:11:06
5698db702fb0de2600f22e20,569bba82e62ae22300d165b1,2016-01-17 21:11:20
5698db702fb0de2600f22e20,569bba82e62ae22300d165b1,2016-01-17 21:11:51
5698db702fb0de2600f22e20,569bbd09e62ae22300d16a76,2016-01-17 21:12:00
5698dc5541a9d72100241127,569be1bae62ae22300d17f2a,2016-01-17 21:12:22
5698db702fb0de2600f22e20,569bbd09e62ae22300d16a76,2016-01-17 21:17:32
5698db702fb0de2600f22e20,569bbf6ae62ae22300d16cb5,2016-01-17 21:17:44
5698dc4a41a9d7210024108f,569be1bae62ae22300d17f2a,2016-01-17 21:20:19
5698dc4b41a9d72100241094,569be1bae62ae22300d17f2a,2016-01-17 21:21:36
5698db702fb0de2600f22e20,569bbf6ae62ae22300d16cb5,2016-01-17 21:22:50
5698db702fb0de2600f22e20,569bbf6ae62ae22300d16cb5,2016-01-17 21:22:59
5698db702fb0de2600f22e20,569bbf6ae62ae22300d16cb5,2016-01-17 21:23:07
5698db702fb0de2600f22e20,569be1bae62ae22300d17f2a,2016-01-17 21:23:15
5698dc412fb0de2600f231c8,569be1bae62ae22300d17f2a,2016-01-17 21:28:22
5698dc5741a9d7210024112d,569bba38e62ae22300d16478,2016-01-17 21:29:38
5698dc5741a9d7210024112d,569bba38e62ae22300d16478,2016-01-17 21:30:11
5698dc392fb0de2600f23174,569be1bae62ae22300d17f2a,2016-01-17 21:52:48
5698dc4e41a9d721002410be,569be1bae62ae22300d17f2a,2016-01-17 21:59:46
5698db672fb0de2600f22da4,569bba38e62ae22300d16478,2016-01-17 22:12:46
5698db8741a9d72100240ddb,569be1bae62ae22300d17f2a,2016-01-17 22:16:54
5698dc452fb0de2600f231ff,569bba38e62ae22300d16478,2016-01-17 22:24:51
5698dc5a41a9d7210024116c,569be1bae62ae22300d17f2a,2016-01-17 22:34:57
5698da4541a9d72100240693,569904a241a9d72100242b76,2016-01-17 22:46:03
5698dc5d41a9d72100241180,569be1bae62ae22300d17f2a,2016-01-17 22:58:12
5698db922fb0de2600f22fd6,569be1bae62ae22300d17f2a,2016-01-17 23:25:45
5698dc542fb0de2600f232cd,569be1bae62ae22300d17f2a,2016-01-17 23:51:13
5698dc4d2fb0de2600f2326b,569bba38e62ae22300d16478,2016-01-18 00:11:03
5698dc4e41a9d721002410b9,569bba38e62ae22300d16478,2016-01-18 00:33:07
5698dc4e41a9d721002410b9,569bba82e62ae22300d165b1,2016-01-18 00:33:19
5698dc4e41a9d721002410b9,569bbd09e62ae22300d16a76,2016-01-18 00:33:47
5698dc4e41a9d721002410b9,569be1bae62ae22300d17f2a,2016-01-18 00:34:00
5698dc4e41a9d721002410b9,569be1bae62ae22300d17f2a,2016-01-18 00:34:17
5698dc4e41a9d721002410b9,569be1bae62ae22300d17f2a,2016-01-18 00:34:46
5698db6f41a9d72100240cbd,569bba38e62ae22300d16478,2016-01-18 00:39:14
5698db872fb0de2600f22f3a,569bba38e62ae22300d16478,2016-01-18 00:50:38
5698db872fb0de2600f22f3a,569bba82e62ae22300d165b1,2016-01-18 00:51:01
5698db872fb0de2600f22f3a,569be1bae62ae22300d17f2a,2016-01-18 00:51:15
5698dc562fb0de2600f232ec,569be1bae62ae22300d17f2a,2016-01-18 00:53:07
5698db5f2fb0de2600f22d4e,569bba38e62ae22300d16478,2016-01-18 01:12:20
5698db5f2fb0de2600f22d4e,569bbf6ae62ae22300d16cb5,2016-01-18 01:12:43
5698db962fb0de2600f23002,569be1bae62ae22300d17f2a,2016-01-18 01:23:18
5698db8641a9d72100240dd7,569bba38e62ae22300d16478,2016-01-18 05:01:33
5698db8641a9d72100240dd7,569bba82e62ae22300d165b1,2016-01-18 05:02:26
5698db8641a9d72100240dd7,569bbd09e62ae22300d16a76,2016-01-18 05:02:42
5698db8641a9d72100240dd7,569bbf6ae62ae22300d16cb5,2016-01-18 05:02:48
5698db8641a9d72100240dd7,569be1bae62ae22300d17f2a,2016-01-18 05:03:09
5698db8641a9d72100240dd7,569bbf6ae62ae22300d16cb5,2016-01-18 05:23:30
5698d6ab2fb0de2600f225ad,569b6d392fb0de2600f3213d,2016-01-18 10:38:20
5698db8241a9d72100240dac,569be1bae62ae22300d17f2a,2016-01-18 10:58:19
5698db912fb0de2600f22fb4,569be1bae62ae22300d17f2a,2016-01-18 11:40:19
5698db872fb0de2600f22f3a,569bba82e62ae22300d165b1,2016-01-18 11:54:57
5698db6441a9d72100240c2b,569be1bae62ae22300d17f2a,2016-01-18 12:05:06
5698db9641a9d72100240ea8,569be1bae62ae22300d17f2a,2016-01-18 12:16:18
5698db722fb0de2600f22e3f,569be1bae62ae22300d17f2a,2016-01-18 12:25:39
5698da4c41a9d721002406ec,569cc786b0e0b62400097089,2016-01-18 13:09:42
5698da612fb0de2600f22acd,569cc786b0e0b62400097089,2016-01-18 13:10:51
5698db8e2fb0de2600f22f86,569be1bae62ae22300d17f2a,2016-01-18 14:13:45
5698da492fb0de2600f229a9,569cc786b0e0b62400097089,2016-01-18 14:25:17
5698d6a82fb0de2600f22586,569cdaf459395e26004c805d,2016-01-18 14:32:03
5698da4541a9d72100240691,569cc786b0e0b62400097089,2016-01-18 14:33:59
5698d6aa2fb0de2600f22591,569cdaf459395e26004c805d,2016-01-18 14:36:49
5698d6aa2fb0de2600f22591,569cdaf459395e26004c805d,2016-01-18 14:37:54
5698dc382fb0de2600f23151,569bba38e62ae22300d16478,2016-01-18 14:41:32
5698dc382fb0de2600f23151,569bba38e62ae22300d16478,2016-01-18 14:42:31
5698dc382fb0de2600f23151,569bba82e62ae22300d165b1,2016-01-18 14:42:48
5698dc382fb0de2600f23151,569bbf6ae62ae22300d16cb5,2016-01-18 14:43:22
5698d6ac2fb0de2600f225b3,569cdaf459395e26004c805d,2016-01-18 14:50:36
5698da612fb0de2600f22acd,569cc786b0e0b62400097089,2016-01-18 14:58:02
5698da612fb0de2600f22acd,569cc786b0e0b62400097089,2016-01-18 14:58:24
5698da4c2fb0de2600f229cb,569cc786b0e0b62400097089,2016-01-18 14:59:06
5698da7a41a9d721002409ed,569cc786b0e0b62400097089,2016-01-18 14:59:49
5698da512fb0de2600f22a13,569cc786b0e0b62400097089,2016-01-18 15:00:39
5698da6c2fb0de2600f22b64,569cc786b0e0b62400097089,2016-01-18 15:00:56
5698da512fb0de2600f22a13,569cc786b0e0b62400097089,2016-01-18 15:01:00
5698da4541a9d72100240693,569904a241a9d72100242b76,2016-01-18 15:01:44
5698da4541a9d72100240693,569cc786b0e0b62400097089,2016-01-18 15:01:59
5698dc4d2fb0de2600f2326b,569ce5fa59395e26004c861d,2016-01-18 15:18:35
5698db8b41a9d72100240e16,569ce5fa59395e26004c861d,2016-01-18 15:19:08
5698db8b41a9d72100240e16,569ce5fa59395e26004c861d,2016-01-18 15:19:52
5698db6c41a9d72100240c93,569ce5fa59395e26004c861d,2016-01-18 15:21:55
5698db672fb0de2600f22da4,569ce5fa59395e26004c861d,2016-01-18 15:22:31
5698db7e2fb0de2600f22ecb,569ce5fa59395e26004c861d,2016-01-18 15:22:41
5698db962fb0de2600f23002,569ce5fa59395e26004c861d,2016-01-18 15:23:08
5698dc382fb0de2600f23151,569ce5fa59395e26004c861d,2016-01-18 15:25:27
5698dc5741a9d7210024112d,569ce5fa59395e26004c861d,2016-01-18 15:25:39
5698db8641a9d72100240dd5,569ce5fa59395e26004c861d,2016-01-18 15:31:09
5698db8641a9d72100240dd5,569ce5fa59395e26004c861d,2016-01-18 15:31:27
5698d6aa2fb0de2600f22591,569cdaf459395e26004c805d,2016-01-18 15:37:30
5698d6aa2fb0de2600f22591,569cdaf459395e26004c805d,2016-01-18 15:38:28
5698db722fb0de2600f22e3f,569ce5fa59395e26004c861d,2016-01-18 15:44:14
5698db722fb0de2600f22e3f,569ce5fa59395e26004c861d,2016-01-18 15:44:30
5698db632fb0de2600f22d79,569ce5fa59395e26004c861d,2016-01-18 15:45:26
5698db8b2fb0de2600f22f63,569ce5fa59395e26004c861d,2016-01-18 15:46:48
5698db8b2fb0de2600f22f63,569ce5fa59395e26004c861d,2016-01-18 15:47:50
5698db8b2fb0de2600f22f63,569ce5fa59395e26004c861d,2016-01-18 15:48:05
5698dc5741a9d7210024112b,569ce5fa59395e26004c861d,2016-01-18 15:59:29
5698db642fb0de2600f22d7e,569ce5fa59395e26004c861d,2016-01-18 16:01:00
5698db8d41a9d72100240e2a,569ce5fa59395e26004c861d,2016-01-18 16:12:06
5698db7a2fb0de2600f22e97,569ce5fa59395e26004c861d,2016-01-18 16:23:34
5698d6ab2fb0de2600f225b1,569cdaf459395e26004c805d,2016-01-18 16:29:47
5698dc5e2fb0de2600f2335d,569ce5fa59395e26004c861d,2016-01-18 16:32:43
5698db8b2fb0de2600f22f63,569ce5fa59395e26004c861d,2016-01-18 16:50:46
5698db912fb0de2600f22fc5,569ce5fa59395e26004c861d,2016-01-18 16:58:36
5698db912fb0de2600f22fc5,569ce5fa59395e26004c861d,2016-01-18 16:59:02
5698db912fb0de2600f22fc5,569be1bae62ae22300d17f2a,2016-01-18 16:59:13
5698db912fb0de2600f22fc5,569bbf6ae62ae22300d16cb5,2016-01-18 16:59:23
5698db912fb0de2600f22fc5,569bbd09e62ae22300d16a76,2016-01-18 16:59:30
5698da4e41a9d72100240708,569cc786b0e0b62400097089,2016-01-18 17:00:27
5698da4e41a9d72100240708,569cc786b0e0b62400097089,2016-01-18 17:00:36
5698db7f41a9d72100240d84,569ce5fa59395e26004c861d,2016-01-18 17:15:57
5698dc542fb0de2600f232cd,569ce5fa59395e26004c861d,2016-01-18 17:20:35
5698d6ac2fb0de2600f225b3,569cdaf459395e26004c805d,2016-01-18 17:35:37
5698dc5a2fb0de2600f2331a,569bba38e62ae22300d16478,2016-01-18 18:04:46
5698dc5a2fb0de2600f2331a,569bba82e62ae22300d165b1,2016-01-18 18:06:05
5698dc5a2fb0de2600f2331a,569bbd09e62ae22300d16a76,2016-01-18 18:08:28
5698dc5a2fb0de2600f2331a,569bbf6ae62ae22300d16cb5,2016-01-18 18:09:51
5698dc5a2fb0de2600f2331a,569be1bae62ae22300d17f2a,2016-01-18 18:10:54
5698dc5341a9d72100241104,569ce5fa59395e26004c861d,2016-01-18 18:13:38
5698dc5341a9d72100241104,569be1bae62ae22300d17f2a,2016-01-18 18:14:44
5698dc5341a9d72100241104,569ce5fa59395e26004c861d,2016-01-18 18:15:14
5698dc5a2fb0de2600f2331a,569ce5fa59395e26004c861d,2016-01-18 18:16:30
5698db7c2fb0de2600f22eb8,569ce5fa59395e26004c861d,2016-01-18 18:22:26
5698dc3f41a9d72100240ffa,569ce5fa59395e26004c861d,2016-01-18 19:40:38
5698da772fb0de2600f22be4,569cc786b0e0b62400097089,2016-01-18 20:14:41
5698dc382fb0de2600f2314c,569ce5fa59395e26004c861d,2016-01-18 20:25:29
5698da6b2fb0de2600f22b4d,569cc786b0e0b62400097089,2016-01-18 20:30:34
5698da542fb0de2600f22a3d,569cc786b0e0b62400097089,2016-01-18 20:36:52
5698da542fb0de2600f22a3d,569cc786b0e0b62400097089,2016-01-18 20:38:38
5698db8741a9d72100240ddb,569ce5fa59395e26004c861d,2016-01-18 20:50:39
5698da4541a9d72100240695,569cc786b0e0b62400097089,2016-01-18 21:26:25
5698db6341a9d72100240c1e,569ce5fa59395e26004c861d,2016-01-18 21:26:31
5698da782fb0de2600f22bef,569cc786b0e0b62400097089,2016-01-18 21:35:19
5698da4e41a9d72100240707,569cc786b0e0b62400097089,2016-01-18 22:17:19
5698db722fb0de2600f22e3e,569ce5fa59395e26004c861d,2016-01-18 22:21:44
5698dc502fb0de2600f23298,569ce5fa59395e26004c861d,2016-01-18 22:33:14
5698dc502fb0de2600f23298,569ce5fa59395e26004c861d,2016-01-18 22:33:39
5698da7041a9d72100240972,569cc786b0e0b62400097089,2016-01-18 23:04:55
5698db6a41a9d72100240c70,569ce5fa59395e26004c861d,2016-01-19 00:08:17
5698da452fb0de2600f22978,569cc786b0e0b62400097089,2016-01-19 00:09:45
5698db7441a9d72100240cec,569ce5fa59395e26004c861d,2016-01-19 00:14:33
5698da4f41a9d72100240710,569cc786b0e0b62400097089,2016-01-19 01:59:01
5698db7441a9d72100240cec,569ce5fa59395e26004c861d,2016-01-19 07:34:04
5698db7441a9d72100240cec,569ce5fa59395e26004c861d,2016-01-19 07:43:04
5698da4541a9d72100240691,569cc786b0e0b62400097089,2016-01-19 08:20:45
5698da612fb0de2600f22acb,569904a241a9d72100242b76,2016-01-19 09:27:29
5698da612fb0de2600f22acb,569cc786b0e0b62400097089,2016-01-19 09:27:36
5698da612fb0de2600f22acb,569cc786b0e0b62400097089,2016-01-19 09:28:03
5698dc4e41a9d721002410b9,569ce5fa59395e26004c861d,2016-01-19 10:49:22
5698d6aa41a9d72100240105,569b6a432fb0de2600f31ffe,2016-01-19 11:21:10
5698d6aa41a9d72100240105,569b6a432fb0de2600f31ffe,2016-01-19 11:31:31
5698da7541a9d7210024099f,569cc786b0e0b62400097089,2016-01-19 12:54:21
5698da7541a9d7210024099f,569904a241a9d72100242b76,2016-01-19 12:54:35
5698d6ab2fb0de2600f225b1,569cdaf459395e26004c805d,2016-01-19 13:03:45
5698d6a82fb0de2600f22586,569e1770aad1bf2600b0d0e4,2016-01-19 13:18:51
5698db702fb0de2600f22e20,569ce5fa59395e26004c861d,2016-01-19 13:23:55
5698db702fb0de2600f22e20,569ce5fa59395e26004c861d,2016-01-19 13:24:14
5698d6ab2fb0de2600f225b1,569cdaf459395e26004c805d,2016-01-19 14:12:10
5698d6ab2fb0de2600f225b1,569cdaf459395e26004c805d,2016-01-19 14:12:40
5698d6ab2fb0de2600f225b1,569cdaf459395e26004c805d,2016-01-19 14:12:50
5698d6ab2fb0de2600f225b1,569cdaf459395e26004c805d,2016-01-19 14:13:45
5698d6a841a9d721002400f3,569e1770aad1bf2600b0d0e4,2016-01-19 14:18:58
5698d6ab2fb0de2600f225b0,569e1b0159395e26004ccdcd,2016-01-19 14:30:31
5698db722fb0de2600f22e3f,569ce5fa59395e26004c861d,2016-01-19 14:42:04
5698dc4c41a9d721002410b0,569ce5fa59395e26004c861d,2016-01-19 14:56:53
5698dc4c41a9d721002410b0,569be1bae62ae22300d17f2a,2016-01-19 14:57:12
5698dc4c41a9d721002410b0,569ce5fa59395e26004c861d,2016-01-19 14:57:21
5698da672fb0de2600f22b1d,569cc786b0e0b62400097089,2016-01-19 15:02:08
5698da732fb0de2600f22bb2,569cc786b0e0b62400097089,2016-01-19 16:49:13
5698db672fb0de2600f22da4,569bba38e62ae22300d16478,2016-01-19 17:17:08
5698db7141a9d72100240cc0,569ce5fa59395e26004c861d,2016-01-19 17:22:51
5698dc592fb0de2600f23311,569bba38e62ae22300d16478,2016-01-19 17:28:14
5698dc592fb0de2600f23311,569bba38e62ae22300d16478,2016-01-19 17:28:45
5698dc592fb0de2600f23311,569bba38e62ae22300d16478,2016-01-19 17:29:53
5698da6341a9d721002408db,569904a241a9d72100242b76,2016-01-19 17:59:22
5698dc3a2fb0de2600f23175,569bba38e62ae22300d16478,2016-01-19 18:52:15
